Job_Title,Company,City,State,Work_Type,Min_Salary,Max_Salary,Unit,Posted_Date,Skills,Avg_Salary,Job
340B Analyst,MUSC,Remote,Unknown,Full-time,32700.000000000004,53500.0,Year,0.875,"['Pricing', 'Data analysis skills', 'Mid-level', ""Bachelor's degree"", 'Accounting']",43100.0,Data Analyst
CRM Data Analyst,Hill's Pet Nutrition,Overland Park,KS,Unknown,75000.0,100000.0,Year,12.0,"['Salesforce Marketing Cloud', 'Data mining', 'Computer Science', 'Marketing', 'Data analysis skills', 'Git', 'Mid-level', 'Data governance', 'SQL', ""Bachelor's degree"", 'Digital marketing', 'Data management', 'Data analytics', 'Scrum', 'APIs', 'Agile', 'AI']",87500.0,Data Analyst
IT Business Analyst,UCare,Minneapolis,MN,Full-time,62325.87219178082,84745.32857020549,Year,6.0,"['Computer Science', 'Visio', 'Mid-level', 'Tableau', ""Master's degree"", 'SQL', 'User acceptance testing', 'Data analytics', 'Agile', 'IT', 'Data visualization', 'Business requirements', '2 years', 'SDLC']",73535.60038099316,Data Analyst
Business Analyst,Gainwell Technologies LLC,Alaska,Unknown,Full-time,55600.0,79400.0,Year,6.0,"['Microsoft Excel', 'Management', 'Medicare', 'Business analysis']",67500.0,Data Analyst
Data Analyst,Catholic Charities,Hartford,CT,Full-time,50000.0,55000.0,Year,6.0,"['Microsoft Powerpoint', 'Crystal Reports', 'Microsoft Excel', 'Microsoft Access', 'Computer Science', 'Regulatory reporting', 'Data analysis skills', 'Mid-level', 'Microsoft Office', 'Social Sciences', 'Statistical analysis', 'Analysis skills', ""Bachelor's degree"", 'Data management', 'Public health', '2 years', 'Communication skills']",52500.0,Data Analyst
DOAS IT Business Analyst 2,R2 Technologies Corporation,Piedmont,GA,Unknown,50.0,60.0,Hour,6.0,"['Microsoft Powerpoint', 'Microsoft Word', 'Microsoft Excel', 'Oracle', 'Data analysis skills', 'Visio', 'Mid-level', 'Microsoft Office', 'Analysis skills', ""Bachelor's degree"", 'Team management', 'Organizational skills', 'SharePoint', ""Associate's degree"", '2 years']",55.0,Data Analyst
Data Analyst,Berkshire Hathaway GUARD Insurance Companies,Wilkes-Barre,PA,Full-time,63000.0,96800.0,Year,6.0,"['Power BI', 'Data mining', 'R', 'Data analysis skills', 'Mid-level', 'Tableau', 'SQL', 'Statistical analysis', ""Bachelor's degree"", 'Predictive analytics', 'Metadata', 'Communication skills', 'Python']",79900.0,Data Analyst
Data Analyst I (Onsite),Yaamava Resort & Casino at San Manuel,Highland,CA,Full-time,56600.0,70900.0,Year,6.0,"['Microsoft Word', 'Microsoft Excel', 'Microsoft Access', 'Casino', 'Relational databases', 'Mid-level', 'Finance', 'Databases', 'Analysis skills', ""Driver's License"", ""Bachelor's degree"", 'Business']",63750.0,Data Analyst
Customer Insights Analyst,Medica Services Company LLC,Minnetonka,MN,Full-time,77100.0,132200.0,Year,0.2916666666666667,"['Microsoft Excel', 'Management', 'Customer service', 'Data analysis skills', 'Research', 'Mid-level', 'Qualtrics', 'Analysis skills', ""Bachelor's degree"", 'Regression analysis', 'Presentation creation', 'Data science', 'Data transformation', '2 years']",104650.0,Data Analyst
Business Analyst,Avila Trading,Fremont,CA,Unknown,55600.0,67700.0,Year,0.2916666666666667,"['Computer Science', 'Management Information Systems', 'Visio', 'Mid-level', ""Master's degree"", ""Bachelor's degree"", '2 years', 'Communication skills', 'Python', 'Time management']",61650.0,Data Analyst
Business Certification Analyst (On-site),"Enlightened, Inc.",Washington,DC,Temporary | Full-time,40.0,50.0,Hour,4.0,"['Microsoft Word', 'Microsoft Excel', 'Writing skills', 'Mid-level', 'Analysis skills', ""Bachelor's degree"", 'IT', 'Business', 'Accounting']",45.0,Data Analyst
"Research Data Analyst, Rheumatology",Northwestern University,Chicago,IL,Unknown,70017.0,98462.0,Year,4.0,"['Microsoft Powerpoint', 'Microsoft Word', 'Report writing', 'Microsoft Excel', 'Microsoft Access', 'Data mining', 'Writing skills', 'Data structures', 'R', 'Data analysis skills', 'Git', 'Mid-level', 'Microsoft Office', 'Adobe Creative Suite', 'Information security', 'Java', 'SQL', 'PHP', 'AWS', ""Bachelor's degree"", 'SVN', 'Data management', 'JavaScript', 'PostgreSQL', 'Perl', 'Django', 'SharePoint', 'PL/SQL', '2 years', 'Python', 'HTML']",84239.5,Data Analyst
Reporting and Business Intelligence Analyst,Oakley Transport Inc,Lake Wales,FL,Full-time,59000.0,69600.0,Year,4.0,"['Microsoft Word', 'Power BI', 'Microsoft Excel', 'Microsoft Outlook', 'Business intelligence', 'ERP systems', 'Mid-level', 'Microsoft Office', 'SQL', ""Bachelor's degree"", 'AS400', 'Business requirements']",64300.0,Data Analyst
Planning Data Analyst (Temporary 12 week assignment),Talking Rain Beverage Company,Preston,WA,Full-time,62325.87219178082,84745.32857020549,Year,4.0,"['Power BI', 'Microsoft Excel', 'Data analysis skills', 'Warehouse management system', 'Mid-level', 'Microsoft Dynamics 365', 'Microsoft Office', '3 years', 'SQL', ""Bachelor's degree""]",73535.60038099316,Data Analyst
Product and Business Analyst,"Navien, Inc.",Irvine,CA,Full-time,31.0,34.0,Hour,1.0,"['Microsoft Powerpoint', 'Microsoft Excel', 'Microsoft Outlook', 'Sales', 'Marketing', 'Customer service', 'Mid-level', 'Finance', 'Korean', 'Analysis skills', ""Bachelor's degree"", 'Manufacturing', 'Business']",32.5,Data Analyst
F&B & Rewards Data Analyst,Cinepolis USA,Dallas,TX,Full-time,62325.87219178082,84745.32857020549,Year,1.0,"['Microsoft Powerpoint', 'Power BI', 'Microsoft Excel', 'Sales', 'Customer service', 'Bachelor of Science', 'Engineering', 'Mid-level', 'Microsoft Office', 'Tableau', 'Finance', 'Databases', 'SQL', ""Bachelor's degree"", 'Organizational skills', '1 year', 'Restaurant experience', 'Communication skills']",73535.60038099316,Data Analyst
Data Analyst,PLA Buyer LLC,Fort Smith,AR,Full-time,80000.0,120000.0,Year,6.0,"['Statistics', 'Computer science', 'Power BI', 'Microsoft Excel', 'Data mining', 'XML', 'SAS', 'R', 'Information Systems', 'Mid-level', 'Snowflake', 'Java', 'SQL', 'Database design', 'Analysis skills', ""Driver's License"", 'Transportation management', ""Bachelor's degree"", 'Trade school', 'ETL', '1 year', 'Python']",100000.0,Data Analyst
Business Analyst,Dutech Systems,Texas,Unknown,Contract,106000.0,122000.0,Year,6.0,"['Jira', 'Writing skills', 'Organizational skills', 'Contracts', 'Senior level', 'Communication skills']",114000.0,Data Analyst
Process & System Analyst - Item/Foundation Data,Academy Sports,Katy,TX,Full-time,62325.87219178082,84745.32857020549,Year,6.0,"['Microsoft Excel', 'Oracle', 'Software troubleshooting', '5 years', 'System design', 'Microsoft Office', 'Analysis skills', ""Bachelor's degree"", 'Retail math', 'Senior level', 'Communication skills']",73535.60038099316,Data Analyst
Insight Analyst II,Retail Insight Ltd,Minneapolis,MN,Unknown,64800.0,82800.0,Year,12.0,"['Power BI', 'Microsoft Excel', 'Data analysis skills', 'Mid-level', 'SQL']",73800.0,Data Analyst
Research Analyst,OFFICE OF LABOR RELATIONS,Manhattan,NY,Full-time,60889.0,94521.0,Year,4.0,"['Research', 'Mid-level', 'High school diploma or GED', ""Bachelor's degree""]",77705.0,Data Analyst
Business Analyst -Odoo,Brainvire,Dallas,TX,Unknown,33000.0,44700.0,Year,4.0,[],38850.0,Data Analyst
Data Analyst,RWJBarnabas Health,Newark,NJ,Full-time,75200.0,96400.0,Year,4.0,"['Nursing', 'Cardiovascular surgery', 'RN License', 'Bachelor of Science', 'R', 'Mid-level', ""Bachelor's degree"", 'Bachelor of Science in Nursing']",85800.0,Data Analyst
Cyber Fraud Analyst,Bank OZK,Little Rock,AR,Full-time,49400.0,65400.00000000001,Year,5.0,"['Microsoft Powerpoint', 'Microsoft Word', 'Microsoft Excel', 'Microsoft Outlook', 'Writing skills', 'Mid-level', ""Bachelor's degree"", 'Data analytics', 'Organizational skills', 'Customer support', 'Fraud prevention and detection', 'Data science', 'Threat intelligence', 'Cybersecurity', '2 years', 'Time management']",57400.0,Data Analyst
Clinical Data Analyst - Institute of Dementia,Pennington Biomedical Research Center,Baton Rouge,LA,Full-time,45600.0,53800.0,Year,5.0,"['Statistical software', 'Microsoft Excel', 'Management', 'SAS', 'Data analysis skills', 'Research', 'SQL', 'Database management', ""Bachelor's degree"", 'Data collection', '1 year', ""Associate's degree"", 'SPSS', 'Data manipulation', 'Entry level']",49700.0,Data Analyst
DOMO Business Analyst,Sante Analytics LLC,United States,Unknown,Unknown,52100.0,74200.0,Year,5.0,"['Mid-level', 'Project management']",63150.0,Data Analyst
Business Intelligence Analyst,University of Colorado,Denver,CO,Full-time,80000.0,85000.0,Year,1.0,"['Cognos', 'Data modeling', 'Oracle', 'Business intelligence', 'Web development', 'Customer service', 'Mid-level', 'Microsoft Office', 'Tableau', 'Java', 'SQL', 'PHP', 'Project management', ""Bachelor's degree"", 'JavaScript', 'ETL', 'Project management methodology', 'Training & development', 'Data transformation', 'Business', '2 years', 'Communication skills', 'Python']",82500.0,Data Analyst
PGD Business Analyst I,NextEra Energy,Indiantown,FL,Full-time,62325.87219178082,84745.32857020549,Year,5.0,"['Cost management', 'Management', 'Maximo', 'Vendor management', 'Mid-level', 'SOX', 'Finance', 'Analysis skills', 'Project management', ""Bachelor's degree"", 'Project management software', 'Business Administration', 'Business', '2 years']",73535.60038099316,Data Analyst
Business Analyst III,Cencora,Texas,Unknown,Full-time,61200.0,90800.0,Year,0.5833333333333334,"['Writing skills', 'Mid-level', 'Microsoft Office', 'Computer hardware', 'Organizational skills', 'Business requirements']",76000.0,Data Analyst
IT Business Analyst 4 (710181),R2 Technologies Corporation,Atlanta,GA,Unknown,60.0,70.0,Hour,0.5833333333333334,"['PMP', '5 years', 'Mid-level', 'Project management']",65.0,Data Analyst
Data Governance Analyst,Thule Group Americas,Seymour,CT,Permanent | Full-time,62500.0,81400.0,Year,0.6666666666666666,"['Microsoft Powerpoint', 'Microsoft Word', 'Microsoft Excel', 'Sales', '5 years', 'ERP systems', 'QlikView', 'Mid-level', 'MRP', 'Administrative experience', ""Bachelor's degree"", 'Product management', 'Organizational skills', 'SharePoint', 'Manufacturing', 'Communication skills']",71950.0,Data Analyst
Business Systems Analyst I,Michigan Technological University,Houghton,MI,Full-time,55300.0,70000.0,Year,0.8333333333333334,"['Computer Science', 'Management Information Systems', 'Customer service', 'Salesforce', 'Data governance', 'SQL', 'Analysis skills', 'Project management', ""Bachelor's degree"", 'Continuous improvement', 'PeopleSoft', 'Organizational skills', 'Business Administration', '1 year', 'Ellucian', 'Business', 'Communication skills']",62650.0,Data Analyst
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST,Department of Transportation,Alameda County,CA,Full-time,5855.0,7327.0,Year,0.8333333333333334,"['Social media management', 'Writing skills', 'Mid-level', ""Driver's License""]",6591.0,Data Analyst
Career Opportunities: Technical Business Analyst (5582),Eutelsat,Idaho,Unknown,Unknown,41000.0,61200.0,Year,12.0,"['French', '5 years', 'Business analysis', 'English', 'Mid-level', 'REST', 'APIs', 'JSON']",51100.0,Data Analyst
Risk Mgmt & Comp Analyst I - YC,State of South Carolina,Richland County,SC,Temporary | Full-time,46655.0,86321.0,Year,12.0,"['Writing skills', 'Mid-level', 'Information security', ""Master's degree"", ""Bachelor's degree"", 'Risk management']",66488.0,Data Analyst
Business Analyst,Farm Credit Services of America,Omaha,NE,Unknown,101020.0,156620.0,Year,7.0,"['Computer Science', 'Relational databases', 'Data analysis skills', 'Mid-level', 'Microsoft Office', 'Snowflake', 'Databases', 'SQL', 'Quality assurance', ""Bachelor's degree"", 'Product development', 'Accounting', 'Agile', 'Computer skills', '2 years', 'SDLC']",128820.0,Data Analyst
Business Analyst,Apollo Technology Solutions LLC,Virginia,Unknown,Contract,102000.0,126000.0,Year,7.0,"['Business analysis', 'Mid-level', '3 years', 'Computer skills', 'Test cases']",114000.0,Data Analyst
Business Intelligence Analyst,Family Care Network,Bellingham,WA,Full-time,31.7,51.38,Hour,4.0,"['Business intelligence', 'Relational databases', '5 years', 'Engineering', 'Data structures', 'Mid-level', 'Microsoft Office', 'SQL', 'Analysis skills', 'Project management', 'Quality assurance', ""Bachelor's degree"", 'Financial report interpretation', 'Quality improvement', 'Physics', 'Epic Certification', 'Epic', 'Communication skills']",41.54,Data Analyst
Data Entry FMS Analyst – 2025-06,PROJECTXYZ Inc,New Cumberland,PA,Full-time,24.0,36.06,Hour,4.0,"['Data analysis skills', 'Secret Clearance', 'Mid-level', ""Bachelor's degree""]",30.03,Data Analyst
GSA R8 Leasing - Business Data Analyst II,Miracorp Inc,Denver,CO,Full-time,27.58,27.58,Hour,4.0,"['Customer service', 'Bachelor of Science', 'Data analysis skills', 'Mid-level', 'Microsoft Office', ""Bachelor's degree"", 'Organizational skills', ""Associate's degree"", '2 years']",27.58,Data Analyst
Associate Business Analyst,Western & Southern Financial Group,Cincinnati,OH,Full-time,71400.0,89600.0,Year,4.0,"['Asset management', 'Investment management', 'Management', 'Trading', 'Writing skills', 'Information Systems', 'Mid-level', 'Bloomberg', 'Microsoft Office', 'Finance', 'Project management', ""Bachelor's degree"", 'Organizational skills', 'Business Administration', 'Communication skills', 'Data warehouse']",80500.0,Data Analyst
Business Analyst - Data Lineage/Java,Doran Jones,Rutherford,NJ,Full-time,70000.0,150000.0,Year,4.0,"['6 years', 'Regulatory reporting', 'Java', ""Master's degree"", ""Bachelor's degree"", 'Machine learning', 'Agile', 'Financial services', 'Senior level', 'AI', 'Business', 'Master of Business Administration', 'Leadership', 'Communication skills']",110000.0,Data Analyst
"Data Analyst, Fleet Operations",BayOne,Foster City,CA,Unknown,108000.0,140000.0,Year,4.0,"['Looker', 'Power BI', 'Data analysis skills', 'Mid-level', 'Tableau', '3 years', 'Fleet management', 'SQL', 'Pandas', 'Analysis skills', ""Bachelor's degree"", 'Machine learning', 'Predictive analytics', 'Communication skills', 'Data manipulation', 'Python']",124000.0,Data Analyst
Sourcing Business Analyst (Hybrid),WALGREENS,Deerfield,IL,Unknown,63100.0,101200.0,Year,0.25,"['Microsoft Powerpoint', 'Microsoft Word', 'Microsoft Excel', 'Mid-level', '3 years', 'Finance', 'High school diploma or GED', ""Bachelor's degree"", 'Business Administration']",82150.0,Data Analyst
Record Analyst I,Iowa State University,Ames,IA,Full-time,34700.0,41100.0,Year,6.0,"['Mid-level', 'Microsoft Office', '3 years', 'High school diploma or GED', 'Clerical experience', 'Process management']",37900.0,Data Analyst
Data Fulfillment Analyst,the NBA,New York,NY,Unknown,100000.0,115000.0,Year,6.0,"['Microsoft Excel', 'Adtech', 'Data structures', 'R', 'Data analysis skills', 'Mid-level', 'SQL', ""Bachelor's degree"", 'Digital marketing', 'Product management', 'Cleanroom', 'Martech', 'Marketing operations', 'Operations', '2 years', 'Communication skills']",107500.0,Data Analyst
Central Billing Office Data Analyst - FPG,First Physicians Group,Sarasota,FL,Full-time,52200.0,69800.0,Year,6.0,"['Computer science', 'Business intelligence', 'Research', 'Mid-level', 'Accounting', 'Medical billing', 'Computer skills', ""Associate's degree"", '2 years']",61000.0,Data Analyst
"Analyst, Business Analytics",The Clearing House Payments Company,New York,NY,Unknown,70000.0,90000.0,Year,0.6666666666666666,"['Microsoft Powerpoint', 'Microsoft Word', 'Microsoft Excel', 'Mid-level', 'Tableau', '3 years', 'AWS', 'Analysis skills', 'Math', ""Bachelor's degree"", 'Interviewing', 'Business']",80000.0,Data Analyst
Operations Analyst – Data Analytics Analyst,World Bank Group,Washington,DC,Unknown,96000.0,140000.0,Year,6.0,"['Power BI', 'Azure', 'Management', 'R', 'Alteryx', 'Microsoft SQL Server', 'English', 'Tableau', ""Master's degree"", 'SQL', 'Statistical analysis', 'Analysis skills', ""Bachelor's degree"", 'Data management', 'Human resources', 'Budgeting', 'Data collection', 'Senior level', 'AI', 'Business', 'Quantitative research', 'Communication skills', 'Python']",118000.0,Data Analyst
"Data Analyst, User Growth - USDS",TikTok,San Jose,CA,Unknown,106400.0,232222.0,Year,6.0,"['Mandarin', 'Microsoft Excel', 'Social media management', 'R', 'Mid-level', 'Tableau', '3 years', 'SQL', ""Bachelor's degree"", 'Regression analysis', 'A/B testing', 'Communication skills', 'Python', 'Marketing', 'Analytics']",169311.0,Data Analyst
Associate Risk Data Analyst,Concora Credit Inc.,Beaverton,OR,Full-time,74600.0,95500.0,Year,6.0,"['Computer science', 'Economics', 'Data structures', 'Spark', '11+ years', 'Mid-level', 'SQL', ""Bachelor's degree"", 'Scala', 'Data pipelines', 'Communication skills']",85050.0,Data Analyst
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST,Department of Insurance,Sacramento County,CA,Full-time,5855.0,7327.0,Year,13.0,"['Microsoft Powerpoint', 'Microsoft Word', 'Microsoft Excel', 'Microsoft Access', 'Mid-level', 'Analysis skills', 'Organizational skills', 'SharePoint', 'Computer skills', 'Communication skills']",6591.0,Data Analyst
Functional Business Analyst II,Combined Insurance,Chicago,IL,Full-time,63900.0,108500.0,Year,13.0,"['Microsoft Powerpoint', 'Microsoft Word', 'Spanish', 'Microsoft Excel', 'Microsoft Outlook', 'Waterfall', 'Customer service', 'Business analysis', 'Mid-level', 'Microsoft Office', '3 years', ""Bachelor's degree"", 'Agile']",86200.0,Data Analyst
Information Management Professional-Data Analyst,"Akima, LLC",Albuquerque,NM,Full-time,62500.0,78400.0,Year,13.0,"['L Clearance', 'Mid-level', ""Bachelor's degree"", '2 years']",70450.0,Data Analyst
Systems Data Analyst,Johns Hopkins Applied Physics Laboratory (APL),Laurel,MD,Full-time,90000.0,230000.0,Year,13.0,"['Top Secret Clearance', 'Computer science', 'MATLAB', 'Bachelor of Science', 'Data analysis skills', 'System design', 'Mathematics', 'DoD experience', ""Master's degree"", 'Analysis skills', ""Bachelor's degree"", 'Master of Science', 'Scripting', '1 year', 'Communication skills', 'Python']",160000.0,Data Analyst
